lsn,eventtime(utc+8),event,detail,file/directory name,full path,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,target vcn,cluster index,is_timestomped,is_suspicious_execution
10587917406,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:02,12/16/22 17:28:02,12/16/22 17:28:02,12/31/23 0:25:12,Update Resident Value,0x682B,2,0,0
10587917465,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:04,12/16/22 17:28:04,12/16/22 17:28:04,12/31/23 0:25:12,Update Resident Value,0x683E,0,0,0
10587917524,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Xbox.TCUI_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:33,12/16/22 17:28:33,12/16/22 17:28:33,12/31/23 0:25:12,Update Resident Value,0x6C1F,0,0,0
10587917583,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.UI.Xaml.2.0_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:31,12/16/22 17:14:31,12/16/22 17:14:31,12/31/23 0:25:12,Update Resident Value,0x69A6,0,0,0
10587917642,,Updating Modified Time,ModifiedTime : 2023-12-28 17:04:46 -> 2023-12-31 00:25:07,Temp <Guessed>,\Users\blueangel\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\AC\Temp,,,,,Update Resident Value,0x699F,0,0,0
10587917705,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:31,12/16/22 17:14:31,12/16/22 17:14:31,12/31/23 0:25:12,Update Resident Value,0x69A4,4,0,0
10587917764,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\AC\Temp,12/16/22 17:14:25,12/16/22 17:14:25,12/16/22 17:14:25,12/31/23 0:25:12,Update Resident Value,0x690A,2,0,0
10587917832,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Services.Store.Engagement_8wekyb3d8bbwe\AC\Temp,12/25/23 16:12:15,12/25/23 16:12:15,12/25/23 16:12:15,12/31/23 0:25:12,Update Resident Value,0x29192,2,0,0
10587917891,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\AC\Temp,12/16/22 17:28:15,12/16/22 17:28:15,12/16/22 17:28:15,12/31/23 0:25:12,Update Resident Value,0x6BA5,0,0,0
10587917950,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.StorePurchaseApp_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:50,12/16/22 17:28:50,12/16/22 17:28:50,12/31/23 0:25:12,Update Resident Value,0x6CE0,6,0,0
10587918009,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:31,12/16/22 17:14:31,12/16/22 17:14:31,12/31/23 0:25:12,Update Resident Value,0x69AC,2,0,0
10587918068,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxSpeechToTextOverlay_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:29,12/16/22 17:28:29,12/16/22 17:28:29,12/31/23 0:25:12,Update Resident Value,0x6BF4,4,0,0
10587918127,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.CallingShellApp_cw5n1h2txyewy\AC\Temp,12/16/22 17:27:53,12/16/22 17:27:53,12/16/22 17:27:53,12/31/23 0:25:12,Update Resident Value,0x67BB,2,0,0
10587918186,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.LanguageExperiencePackko-KR_8wekyb3d8bbwe\AC\Temp,12/21/22 0:09:56,12/21/22 0:09:56,12/21/22 0:09:56,12/31/23 0:25:12,Update Resident Value,0x1634E,0,0,0
10587918245,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.UI.Xaml.2.3_8wekyb3d8bbwe\AC\Temp,12/21/22 1:15:39,12/21/22 1:15:39,12/21/22 1:15:39,12/31/23 0:25:12,Update Resident Value,0x165E1,2,0,0
10587918304,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.BingWeather_8wekyb3d8bbwe\AC\Temp,12/16/22 17:29:08,12/16/22 17:29:08,12/16/22 17:29:08,12/31/23 0:25:12,Update Resident Value,0x6D77,0,0,0
10587918371,,,,Temp,\Users\blueangel\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\AC\Temp,12/20/22 21:45:28,12/25/23 16:41:18,12/25/23 16:41:18,12/31/23 0:25:12,Update Resident Value,0x1478F,4,0,0
10587918430,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.UI.Xaml.2.7_8wekyb3d8bbwe\AC\Temp,12/18/22 22:48:33,12/18/22 22:48:33,12/18/22 22:48:33,12/31/23 0:25:12,Update Resident Value,0x1F71,2,0,0
10587918489,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\AC\Temp,12/16/22 17:29:00,12/16/22 17:29:00,12/16/22 17:29:00,12/31/23 0:25:12,Update Resident Value,0x6D38,6,0,0
10587918548,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.BioEnrollment_cw5n1h2txyewy\AC\Temp,12/16/22 17:14:25,12/16/22 17:14:25,12/16/22 17:14:25,12/31/23 0:25:12,Update Resident Value,0x6906,0,0,0
10587918666,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Getstarted_8wekyb3d8bbwe\AC\Temp,12/16/22 17:29:06,12/16/22 17:29:06,12/16/22 17:29:06,12/31/23 0:25:12,Update Resident Value,0x6D6E,4,0,0
10587918725,,,,Temp,\Users\blueangel\AppData\Local\Packages\E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:07,12/16/22 17:28:07,12/16/22 17:28:07,12/31/23 0:25:12,Update Resident Value,0x68A9,4,0,0
10587918784,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\AC\Temp,12/16/22 17:14:25,12/16/22 17:14:25,12/16/22 17:14:25,12/31/23 0:25:12,Update Resident Value,0x690F,2,0,0
10587918856,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.549981C3F5F10_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:29,12/16/22 17:14:29,12/16/22 17:14:29,12/31/23 0:25:12,Update Resident Value,0x6985,4,0,0
10587918915,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.MicrosoftEdgeDevToolsClient_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:03,12/16/22 17:28:03,12/16/22 17:28:03,12/31/23 0:25:12,Update Resident Value,0x6838,0,0,0
10587918974,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxGameOverlay_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:31,12/16/22 17:28:31,12/16/22 17:28:31,12/31/23 0:25:12,Update Resident Value,0x6C0C,0,0,0
10587919033,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:51,12/16/22 17:28:51,12/16/22 17:28:51,12/31/23 0:25:12,Update Resident Value,0x6CEE,6,0,0
10587919092,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:26,12/16/22 17:28:26,12/16/22 17:28:26,12/31/23 0:25:12,Update Resident Value,0x6BE7,4,0,0
10587919151,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:30,12/16/22 17:28:30,12/16/22 17:28:30,12/31/23 0:25:12,Update Resident Value,0x6C00,2,0,0
10587919210,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsAppRuntime.1.4_8wekyb3d8bbwe\AC\Temp,12/25/23 16:12:49,12/25/23 16:12:49,12/25/23 16:12:49,12/31/23 0:25:12,Update Resident Value,0x28124,0,0,0
10587919269,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsStore_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:32,12/16/22 17:14:32,12/16/22 17:14:32,12/31/23 0:25:12,Update Resident Value,0x69B4,6,0,0
10587919328,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\AC\Temp,12/16/22 17:14:28,12/16/22 17:14:28,12/16/22 17:14:28,12/31/23 0:25:12,Update Resident Value,0x696F,0,0,0
10587919395,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WebMediaExtensions_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:44,12/16/22 17:28:44,12/16/22 17:28:44,12/31/23 0:25:12,Update Resident Value,0x6CA9,6,0,0
10587919454,,,,Temp,\Users\blueangel\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\AC\Temp,12/16/22 17:27:55,12/16/22 17:27:55,12/16/22 17:27:55,12/31/23 0:25:12,Update Resident Value,0x67D3,0,0,0
10587919513,,,,Temp,\Users\blueangel\AppData\Local\Packages\F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy\AC\Temp,12/16/22 17:28:08,12/16/22 17:28:08,12/16/22 17:28:08,12/31/23 0:25:12,Update Resident Value,0x68AE,6,0,0
10587919572,,,,Temp,\Users\blueangel\AppData\Local\Packages\windows_ie_ac_001\AC\Temp,12/16/22 17:14:26,12/16/22 17:14:26,12/16/22 17:14:26,12/31/23 0:25:12,Update Resident Value,0x691A,6,0,0
10587919631,,,,Temp,\Users\blueangel\AppData\Local\Packages\NcsiUwpApp_8wekyb3d8bbwe\AC\Temp,12/16/22 17:27:56,12/16/22 17:27:56,12/16/22 17:27:56,12/31/23 0:25:12,Update Resident Value,0x67F0,4,0,0
10587919690,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.HEIFImageExtension_8wekyb3d8bbwe\AC\Temp,12/16/22 17:29:05,12/16/22 17:29:05,12/16/22 17:29:05,12/31/23 0:25:12,Update Resident Value,0x6D68,2,0,0
10587919749,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Win32WebViewHost_cw5n1h2txyewy\AC\Temp,12/16/22 17:27:58,12/16/22 17:27:58,12/16/22 17:27:58,12/31/23 0:25:12,Update Resident Value,0x67FF,6,0,0
10587919808,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:13,12/16/22 17:28:13,12/16/22 17:28:13,12/31/23 0:25:12,Update Resident Value,0x6B7A,2,0,0
10587919880,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy\AC\Temp,12/16/22 17:27:59,12/16/22 17:27:59,12/16/22 17:27:59,12/31/23 0:25:12,Update Resident Value,0x6812,4,0,0
10587919939,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsMaps_8wekyb3d8bbwe\AC\Temp,12/16/22 17:28:38,12/16/22 17:28:38,12/16/22 17:28:38,12/31/23 0:25:12,Update Resident Value,0x6C60,0,0,0
10587919998,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.NET.Native.Framework.1.7_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:32,12/16/22 17:14:32,12/16/22 17:14:32,12/31/23 0:25:12,Update Resident Value,0x69B2,0,0,0
10587920057,,,,Temp,\Users\blueangel\AppData\Local\Packages\Microsoft.VCLibs.140.00_8wekyb3d8bbwe\AC\Temp,12/16/22 17:14:28,12/16/22 17:14:28,12/16/22 17:14:28,12/31/23 0:25:12,Update Resident Value,0x697A,4,0,0
10587920116,,,,TempState,\Users\blueangel\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\TempState,12/16/22 17:27:54,12/16/22 17:27:54,12/16/22 17:27:54,12/31/23 0:25:12,Update Resident Value,0x67C5,0,0,0
10587920200,,,,TempState,\Users\blueangel\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\TempState,12/16/22 17:14:28,12/16/22 17:14:28,12/16/22 17:14:28,12/31/23 0:25:12,Update Resident Value,0x696A,2,0,0
10587920284,,,,TempState,\Users\blueangel\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\TempState,12/16/22 17:27:55,12/16/22 17:27:55,12/16/22 17:27:55,12/31/23 0:25:12,Update Resident Value,0x67CB,4,0,0
10587920368,,,,TempState,\Users\blueangel\AppData\Local\Packages\NcsiUwpApp_8wekyb3d8bbwe\TempState,12/16/22 17:27:56,12/16/22 17:27:56,12/16/22 17:27:56,12/31/23 0:25:12,Update Resident Value,0x67EE,2,0,0
10587920460,,,,TempState,\Users\blueangel\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\TempState,12/16/22 17:14:27,12/16/22 17:14:27,12/16/22 17:14:27,12/31/23 0:25:12,Update Resident Value,0x6943,2,0,0
10587920544,,,,TempState,\Users\blueangel\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TempState,12/16/22 17:27:57,12/16/22 17:27:57,12/16/22 17:27:57,12/31/23 0:25:12,Update Resident Value,0x67F3,0,0,0
10587920628,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\TempState,12/16/22 17:28:18,12/16/22 17:28:18,12/16/22 17:28:18,12/31/23 0:25:12,Update Resident Value,0x6BC0,6,0,0
10587920712,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.ZuneMusic_8wekyb3d8bbwe\TempState,12/16/22 17:28:21,12/16/22 17:28:21,12/16/22 17:28:21,12/31/23 0:25:12,Update Resident Value,0x6BD0,0,0,0
10587920796,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\TempState,12/16/22 17:28:26,12/16/22 17:28:26,12/16/22 17:28:26,12/31/23 0:25:12,Update Resident Value,0x6BE4,6,0,0
10587920880,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxSpeechToTextOverlay_8wekyb3d8bbwe\TempState,12/16/22 17:28:28,12/16/22 17:28:28,12/16/22 17:28:28,12/31/23 0:25:12,Update Resident Value,0x6BF2,0,0,0
10587920972,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxIdentityProvider_8wekyb3d8bbwe\TempState,12/16/22 17:14:33,12/16/22 17:14:33,12/16/22 17:14:33,12/31/23 0:25:12,Update Resident Value,0x69BB,4,0,0
10587921056,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\TempState,12/16/22 17:28:30,12/16/22 17:28:30,12/16/22 17:28:30,12/31/23 0:25:12,Update Resident Value,0x6BFD,0,0,0
10587921140,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxGameOverlay_8wekyb3d8bbwe\TempState,12/16/22 17:28:31,12/16/22 17:28:31,12/16/22 17:28:31,12/31/23 0:25:12,Update Resident Value,0x6C0A,0,0,0
10587921224,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxGameCallableUI_cw5n1h2txyewy\TempState,12/16/22 17:28:05,12/16/22 17:28:05,12/16/22 17:28:05,12/31/23 0:25:12,Update Resident Value,0x6841,6,0,0
10587921308,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.XboxApp_8wekyb3d8bbwe\TempState,12/16/22 17:28:31,12/16/22 17:28:31,12/16/22 17:28:31,12/31/23 0:25:12,Update Resident Value,0x6C11,2,0,0
10587921392,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Xbox.TCUI_8wekyb3d8bbwe\TempState,12/16/22 17:28:33,12/16/22 17:28:33,12/16/22 17:28:33,12/31/23 0:25:12,Update Resident Value,0x6C1C,0,0,0
10587921484,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsStore_8wekyb3d8bbwe\TempState,12/16/22 17:14:32,12/16/22 17:14:32,12/16/22 17:14:32,12/31/23 0:25:12,Update Resident Value,0x69B1,2,0,0
10587921568,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe\TempState,12/16/22 17:28:34,12/16/22 17:28:34,12/16/22 17:28:34,12/31/23 0:25:12,Update Resident Value,0x6C4A,4,0,0
10587921652,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsMaps_8wekyb3d8bbwe\TempState,12/16/22 17:28:38,12/16/22 17:28:38,12/16/22 17:28:38,12/31/23 0:25:12,Update Resident Value,0x6C5D,6,0,0
10587921736,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\TempState,12/16/22 17:28:40,12/25/23 16:09:39,12/25/23 16:09:39,12/31/23 0:25:12,Update Resident Value,0x6C7E,0,0,0
10587921820,,,,TempState,\Users\blueangel\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\TempState,12/16/22 17:14:31,1/2/23 9:31:19,1/2/23 9:31:19,12/31/23 0:25:12,Update Resident Value,0x699C,2,0,0
10587921904,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsCamera_8wekyb3d8bbwe\TempState,12/16/22 17:14:32,12/16/22 17:14:32,12/16/22 17:14:32,12/31/23 0:25:12,Update Resident Value,0x69B6,4,0,0
10587921996,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsCalculator_8wekyb3d8bbwe\TempState,12/16/22 17:28:41,12/16/22 17:28:41,12/16/22 17:28:41,12/31/23 0:25:12,Update Resident Value,0x6C8B,4,0,0
10587922080,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\TempState,12/16/22 17:28:13,12/16/22 17:28:13,12/16/22 17:28:13,12/31/23 0:25:12,Update Resident Value,0x6B78,0,0,0
10587922164,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy\TempState,12/16/22 17:27:57,12/16/22 17:27:57,12/16/22 17:27:57,12/31/23 0:25:12,Update Resident Value,0x67F7,6,0,0
10587922248,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState,12/16/22 17:14:27,12/25/23 16:40:17,12/25/23 16:40:17,12/31/23 0:25:12,Update Resident Value,0x6947,6,0,0
10587922332,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\TempState,12/16/22 17:14:28,12/16/22 17:14:28,12/16/22 17:14:28,12/31/23 0:25:12,Update Resident Value,0x696D,0,0,0
10587922416,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy\TempState,12/16/22 17:28:03,12/16/22 17:28:03,12/16/22 17:28:03,12/31/23 0:25:12,Update Resident Value,0x682E,6,0,0
10587922508,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\TempState,12/16/22 17:28:02,12/16/22 17:28:02,12/16/22 17:28:02,12/31/23 0:25:12,Update Resident Value,0x6828,6,0,0
10587922592,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\TempState,12/16/22 17:14:28,12/25/23 16:53:45,12/25/23 16:53:45,12/31/23 0:25:12,Update Resident Value,0x6976,2,0,0
10587922676,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy\TempState,12/16/22 17:28:04,12/16/22 17:28:04,12/16/22 17:28:04,12/31/23 0:25:12,Update Resident Value,0x683B,4,0,0
10587922760,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\TempState,12/16/22 17:14:31,12/19/23 15:24:40,12/19/23 15:24:40,12/31/23 0:25:12,Update Resident Value,0x69AA,2,0,0
10587922844,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy\TempState,12/16/22 17:28:02,12/16/22 17:28:02,12/16/22 17:28:02,12/31/23 0:25:12,Update Resident Value,0x6823,6,0,0
10587922928,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ParentalControls_cw5n1h2txyewy\TempState,12/16/22 17:28:10,12/16/22 17:28:10,12/16/22 17:28:10,12/31/23 0:25:12,Update Resident Value,0x6B5A,6,0,0
10587923020,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy\TempState,12/16/22 17:14:25,12/16/22 17:14:25,12/16/22 17:14:25,12/31/23 0:25:12,Update Resident Value,0x6911,0,0,0
10587923104,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.OOBENetworkCaptivePortal_cw5n1h2txyewy\TempState,12/16/22 17:14:26,12/16/22 17:14:26,12/16/22 17:14:26,12/31/23 0:25:12,Update Resident Value,0x6926,0,0,0
10587923188,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.NarratorQuickStart_8wekyb3d8bbwe\TempState,12/16/22 17:28:01,12/16/22 17:28:01,12/16/22 17:28:01,12/31/23 0:25:12,Update Resident Value,0x681D,6,0,0
10587923272,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\TempState,12/16/22 17:14:29,12/16/22 17:14:29,12/16/22 17:14:29,12/31/23 0:25:12,Update Resident Value,0x698A,4,0,0
10587923356,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\TempState,12/16/22 17:14:25,12/16/22 17:14:25,12/16/22 17:14:25,12/31/23 0:25:12,Update Resident Value,0x6908,2,0,0
10587923440,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.CapturePicker_cw5n1h2txyewy\TempState,12/16/22 17:27:54,12/16/22 17:27:54,12/16/22 17:27:54,12/31/23 0:25:12,Update Resident Value,0x67BE,2,0,0
10587923532,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.CallingShellApp_cw5n1h2txyewy\TempState,12/16/22 17:27:53,12/16/22 17:27:53,12/16/22 17:27:53,12/31/23 0:25:12,Update Resident Value,0x67B9,2,0,0
10587923616,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy\TempState,12/16/22 17:28:05,12/16/22 17:28:05,12/16/22 17:28:05,12/31/23 0:25:12,Update Resident Value,0x684B,2,0,0
10587923700,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy\TempState,12/16/22 17:27:59,12/16/22 17:27:59,12/16/22 17:27:59,12/31/23 0:25:12,Update Resident Value,0x680E,2,0,0
10587923784,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Win32WebViewHost_cw5n1h2txyewy\TempState,12/16/22 17:27:58,12/16/22 17:27:58,12/16/22 17:27:58,12/31/23 0:25:12,Update Resident Value,0x67FD,6,0,0
10587923868,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.WebpImageExtension_8wekyb3d8bbwe\TempState,12/16/22 17:28:43,12/16/22 17:28:43,12/16/22 17:28:43,12/31/23 0:25:12,Update Resident Value,0x6C95,2,0,0
10587923952,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.WebMediaExtensions_8wekyb3d8bbwe\TempState,12/16/22 17:28:44,12/16/22 17:28:44,12/16/22 17:28:44,12/31/23 0:25:12,Update Resident Value,0x6CA6,2,0,0
10587924044,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Wallet_8wekyb3d8bbwe\TempState,12/16/22 17:28:46,12/16/22 17:28:46,12/16/22 17:28:46,12/31/23 0:25:12,Update Resident Value,0x6CB8,0,0,0
10587924128,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.VP9VideoExtensions_8wekyb3d8bbwe\TempState,12/16/22 17:28:47,12/16/22 17:28:47,12/16/22 17:28:47,12/31/23 0:25:12,Update Resident Value,0x6CD4,6,0,0
10587924212,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.StorePurchaseApp_8wekyb3d8bbwe\TempState,12/16/22 17:28:50,12/16/22 17:28:50,12/16/22 17:28:50,12/31/23 0:25:12,Update Resident Value,0x6CDE,2,0,0
10587924296,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\TempState,12/16/22 17:28:15,2/4/23 21:23:51,2/4/23 21:23:51,12/31/23 0:25:12,Update Resident Value,0x6BA2,2,0,0
10587924380,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\TempState,12/16/22 17:28:51,12/16/22 17:28:51,12/16/22 17:28:51,12/31/23 0:25:12,Update Resident Value,0x6CEC,6,0,0
10587924464,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.People_8wekyb3d8bbwe\TempState,12/16/22 17:28:52,12/16/22 17:28:52,12/16/22 17:28:52,12/31/23 0:25:12,Update Resident Value,0x6CFB,4,0,0
10587924556,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.Office.OneNote_8wekyb3d8bbwe\TempState,12/16/22 17:28:54,12/16/22 17:28:54,12/16/22 17:28:54,12/31/23 0:25:12,Update Resident Value,0x6D06,0,0,0
10587924640,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.MSPaint_8wekyb3d8bbwe\TempState,12/16/22 17:28:55,12/16/22 17:28:55,12/16/22 17:28:55,12/31/23 0:25:12,Update Resident Value,0x6D15,4,0,0
10587924724,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.MixedReality.Portal_8wekyb3d8bbwe\TempState,12/16/22 17:28:57,12/16/22 17:28:57,12/16/22 17:28:57,12/31/23 0:25:12,Update Resident Value,0x6D1F,6,0,0
10587924808,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\TempState,12/16/22 17:28:59,12/16/22 17:28:59,12/16/22 17:28:59,12/31/23 0:25:12,Update Resident Value,0x6D2C,2,0,0
10587924892,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\TempState,12/16/22 17:29:00,12/16/22 17:29:00,12/16/22 17:29:00,12/31/23 0:25:12,Update Resident Value,0x6D36,4,0,0
10587924976,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\TempState,12/16/22 17:29:01,12/16/22 17:29:01,12/16/22 17:29:01,12/31/23 0:25:12,Update Resident Value,0x6D3B,0,0,0
10587925068,,,,TempState,\Users\blueangel\AppData\Local\Packages\Microsoft.MicrosoftEdgeDevToolsClient_8wekyb3d8bbwe\TempState,12/16/22 17:28:03,12/16/22 17:28:03,12/16/22 17:28:03,12/31/23 0:25:12,Update Resident Value,0x6835,6,0,0
