LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index,is_timestomped,timestomp_tool_executed,suspicious_tool_name,label_source
10576872642,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:07,12/28/23 22:30:07,12/28/23 22:30:07,Deallocate File Record Segment,0x323E,4,0,0,,
10576882518,,# Check Point,,,,,,,,Compensation Log Record,0x766E6100,2,0,0,,
10576882555,,Updating Modified Time,ModifiedTime : 2023-12-28 22:29:58 -> 2023-12-28 22:30:10,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,,
10576892365,,# Check Point,,,,,,,,Compensation Log Record,0x766E8777,2,0,0,,
10576892760,12/28/23 22:30:20,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 22:30:20,12/28/23 22:30:20,12/28/23 22:30:20,12/28/23 22:30:20,Initialize File Record Segment,0x323E,4,0,0,,
10576893044,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x323E,4,0,0,,
10576893664,,Updating Modified Time,ModifiedTime : 2023-12-28 22:29:50 -> 2023-12-28 22:30:20,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0,,
10576894053,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 22:30:20,12/28/23 22:30:20,12/28/23 22:30:20,12/28/23 22:30:20,Deallocate File Record Segment,0x323E,4,0,0,,
10576894238,12/28/23 22:26:31,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:20,12/28/23 22:30:20,12/28/23 22:30:20,Initialize File Record Segment,0x323E,4,0,0,,
10576894473,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,4,0,0,,
10576895079,,Updating Modified Time,ModifiedTime : 2023-12-28 22:30:07 -> 2023-12-28 22:30:20,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10576895457,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:20,12/28/23 22:30:20,12/28/23 22:30:20,Deallocate File Record Segment,0x323E,4,0,0,,
10576895655,12/28/23 22:26:31,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:25,12/28/23 22:30:25,12/28/23 22:30:25,Initialize File Record Segment,0x323E,4,0,0,,
10576895882,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,4,0,0,,
10576896524,,Updating Modified Time,ModifiedTime : 2023-12-28 22:30:20 -> 2023-12-28 22:30:25,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10576896902,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:25,12/28/23 22:30:25,12/28/23 22:30:25,Deallocate File Record Segment,0x323E,4,0,0,,
10576906786,,# Check Point,,,,,,,,Compensation Log Record,0x766EBFC4,2,0,0,,
10576906887,12/28/23 22:26:31,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:25,12/28/23 22:30:25,12/28/23 22:30:25,Initialize File Record Segment,0x323E,4,0,0,,
10576907114,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,4,0,0,,
10576908138,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:25,12/28/23 22:30:25,12/28/23 22:30:25,Deallocate File Record Segment,0x323E,4,0,0,,
10576908259,,Updating Modified Time,ModifiedTime : 2023-12-28 22:30:10 -> 2023-12-28 22:30:28,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,,
10576918110,,# Check Point,,,,,,,,Compensation Log Record,0x766EEC08,2,0,0,,
10576918211,12/28/23 22:26:31,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:31,12/28/23 22:30:31,12/28/23 22:30:31,Initialize File Record Segment,0x323E,4,0,0,,
10576918438,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,4,0,0,,
10576919084,,Updating Modified Time,ModifiedTime : 2023-12-28 22:30:25 -> 2023-12-28 22:30:31,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10576919462,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:31,12/28/23 22:30:31,12/28/23 22:30:31,Deallocate File Record Segment,0x323E,4,0,0,,
10576919775,,Updating Modified Time,ModifiedTime : 2023-12-28 22:29:36 -> 2023-12-28 22:30:36,store.bin <Guessed>,\Users\blueangel\AppData\Local\Dropbox\metrics\store.bin,,,,,Update Resident Value,0x14CF4,6,0,0,,
10576920007,,Writing Content of Non-Resident File,Data Runs(in Volume) : 7726(8),,,,,,,Update Mapping Pairs,0x14CF4,6,0,0,,
10576920400,12/28/23 22:26:31,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:37,12/28/23 22:30:37,12/28/23 22:30:37,Initialize File Record Segment,0x323E,4,0,0,,
10576920635,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,4,0,0,,
10576921322,,Updating Modified Time,ModifiedTime : 2023-12-28 22:30:31 -> 2023-12-28 22:30:37,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10576921713,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:37,12/28/23 22:30:37,12/28/23 22:30:37,Deallocate File Record Segment,0x323E,4,0,0,,
10576921898,12/28/23 22:26:31,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:26:31,12/28/23 22:30:37,12/28/23 22:30:37,12/28/23 22:30:37,Initialize File Record Segment,0x323E,4,0,0,,
10576922133,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x323E,4,0,0,,
