LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index,is_timestomped,is_suspicious_execution,is_suspicious,label_source
10587696459,,,,Microsoft-Windows-Client-Desktop-Required-Package0512~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package0512~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:51,12/3/23 9:57:38,12/25/23 16:16:53,12/28/23 17:21:53,Update Resident Value,0x28E3B,0,0,0,0,
10587696493,,,,bb390337fe5c90f5932529e773ca95796427d4d307ddc1deb6525b8c5457e430.cat,\Windows\WinSxS\Catalogs\bb390337fe5c90f5932529e773ca95796427d4d307ddc1deb6525b8c5457e430.cat,12/25/23 16:11:52,12/3/23 10:17:12,12/25/23 16:26:45,12/28/23 9:30:17,Update Resident Value,0x28E3B,2,0,0,0,
10587696527,,,,Microsoft-Windows-Client-Desktop-Required-Package0513~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package0513~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:16:53,12/28/23 17:21:53,Update Resident Value,0x28E3B,4,0,0,0,
10587696561,,,,Microsoft-Windows-Client-Desktop-Required-Package0514~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package0514~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:16:54,12/28/23 17:21:53,Update Resident Value,0x28E3C,0,0,0,0,
10587696595,,,,Microsoft-Windows-Client-Desktop-Required-Package0515~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package0515~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:38,12/25/23 16:16:54,12/28/23 17:21:53,Update Resident Value,0x28E3C,4,0,0,0,
10587696629,,,,Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:38,12/25/23 16:16:54,12/28/23 17:21:53,Update Resident Value,0x28E3D,0,0,0,0,
10587696671,,,,Microsoft-Windows-Client-Desktop-Required-Package0517~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package0517~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:49:04,12/25/23 16:16:54,12/28/23 17:21:53,Update Resident Value,0x28E3D,4,0,0,0,
10587696705,,,,258a3ea1836f1f84997e3a3039394d12443c459af257f4fd31fbd3f47baea830.cat,\Windows\WinSxS\Catalogs\258a3ea1836f1f84997e3a3039394d12443c459af257f4fd31fbd3f47baea830.cat,12/25/23 16:11:52,12/3/23 10:15:30,12/25/23 16:26:46,12/28/23 9:30:17,Update Resident Value,0x28E3D,6,0,0,0,
10587696739,,,,Microsoft-Windows-Desktop-Required-SharedWithServer-Removable-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-Desktop-Required-SharedWithServer-Removable-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:16:54,12/28/23 17:21:53,Update Resident Value,0x28E3E,0,0,0,0,
10587696773,,,,Microsoft-Windows-SensorDataService-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-SensorDataService-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:16:54,12/28/23 17:21:53,Update Resident Value,0x28E3E,4,0,0,0,
10587696807,,,,Microsoft-Windows-Client-Desktop-Required-Package0518~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package0518~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:38,12/25/23 16:16:55,12/28/23 17:21:53,Update Resident Value,0x28E3F,0,0,0,0,
10587696841,,,,efb1d5c774e26210dd67974af36b49be2824c684f919ad7cfb64fab1753b6e4d.cat,\Windows\WinSxS\Catalogs\efb1d5c774e26210dd67974af36b49be2824c684f919ad7cfb64fab1753b6e4d.cat,12/25/23 16:11:52,12/3/23 10:14:24,12/25/23 16:26:46,12/28/23 9:30:17,Update Resident Value,0x28E3F,2,0,0,0,
10587696875,,,,Microsoft-Windows-Client-Desktop-Required-Package0519~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package0519~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:49:02,12/25/23 16:16:55,12/28/23 17:21:53,Update Resident Value,0x28E3F,4,0,0,0,
10587696909,,,,Microsoft-Windows-Client-Desktop-Required-Package05110~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package05110~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:36,12/25/23 16:16:55,12/28/23 17:21:53,Update Resident Value,0x28E40,0,0,0,0,
10587696943,,,,af99181194e64fcf5e69fad132cc09c543dacef8fddbb087dbd629abb67c4596.cat,\Windows\WinSxS\Catalogs\af99181194e64fcf5e69fad132cc09c543dacef8fddbb087dbd629abb67c4596.cat,12/25/23 16:11:52,12/3/23 10:19:32,12/25/23 16:26:47,12/28/23 9:30:16,Update Resident Value,0x28E40,2,0,0,0,
10587696977,,,,Microsoft-Hyper-V-Offline-Core-Group-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Hyper-V-Offline-Core-Group-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:53,12/3/23 5:19:52,12/25/23 16:17:05,12/28/23 17:21:53,Update Resident Value,0x28E40,4,0,0,0,
10587697011,,,,Microsoft-Windows-Client-Desktop-Required-Package05111~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package05111~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:16:56,12/28/23 17:21:53,Update Resident Value,0x28E41,0,0,0,0,
10587697045,,,,Microsoft-Windows-Client-Desktop-Required-Package05112~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package05112~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:38,12/25/23 16:16:56,12/28/23 17:21:53,Update Resident Value,0x28E41,4,0,0,0,
10587697079,,,,7a093e0c48a073f1cb4c548bfa4bf332c995032f84ba91bc554dee9a84219c5c.cat,\Windows\WinSxS\Catalogs\7a093e0c48a073f1cb4c548bfa4bf332c995032f84ba91bc554dee9a84219c5c.cat,12/25/23 16:11:52,12/3/23 10:16:22,12/25/23 16:26:47,12/28/23 9:30:16,Update Resident Value,0x28E41,6,0,0,0,
10587697113,,,,Microsoft-Windows-Printing-XPSServices-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-Printing-XPSServices-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:16:56,12/28/23 17:21:53,Update Resident Value,0x28E42,0,0,0,0,
10587697160,,,,Microsoft-Windows-Printing-XpsDocumentWriter-Opt-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-Printing-XpsDocumentWriter-Opt-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:16:56,12/28/23 17:21:53,Update Resident Value,0x28E42,4,0,0,0,
10587697194,,,,Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:49:02,12/25/23 16:16:56,12/28/23 17:21:53,Update Resident Value,0x28E43,0,0,0,0,
10587697228,,,,7716f054bd50cb99f0d0ae9abfacaacadcdd20565ea549a8c7dfb901c6a03e65.cat,\Windows\WinSxS\Catalogs\7716f054bd50cb99f0d0ae9abfacaacadcdd20565ea549a8c7dfb901c6a03e65.cat,12/25/23 16:11:52,12/3/23 10:15:56,12/25/23 16:26:47,12/28/23 9:30:16,Update Resident Value,0x28E43,2,0,0,0,
10587697262,,,,Microsoft-Windows-SearchEngine-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-SearchEngine-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:16:56,12/28/23 17:21:53,Update Resident Value,0x28E43,4,0,0,0,
10587697296,,,,Microsoft-Windows-SearchEngine-Client-Package-shell-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-SearchEngine-Client-Package-shell-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:16:56,12/28/23 17:21:53,Update Resident Value,0x28E44,0,0,0,0,
10587697330,,,,Microsoft-Windows-Client-Desktop-Required-Package05114~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package05114~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:16:57,12/28/23 17:21:53,Update Resident Value,0x28E44,4,0,0,0,
10587697364,,,,432e14a39e6344238a7bb74570256bef3d52d414c10ef130ca7c45d9b56fef4e.cat,\Windows\WinSxS\Catalogs\432e14a39e6344238a7bb74570256bef3d52d414c10ef130ca7c45d9b56fef4e.cat,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:26:47,12/28/23 9:30:24,Update Resident Value,0x28E44,6,0,0,0,
10587697398,,,,Microsoft-Windows-Client-Desktop-Required-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:36,12/25/23 16:16:57,12/28/23 17:21:53,Update Resident Value,0x28E45,0,0,0,0,
10587697432,,,,Microsoft-Windows-Client-Desktop-Required-WOW64-Package00~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-WOW64-Package00~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:36,12/25/23 16:16:57,12/28/23 17:21:53,Update Resident Value,0x28E45,4,0,0,0,
10587697466,,,,Microsoft-Windows-Client-Desktop-Required-WOW64-Package0010~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-WOW64-Package0010~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:38,12/25/23 16:16:58,12/28/23 17:21:53,Update Resident Value,0x28E46,0,0,0,0,
10587697500,,,,Microsoft-Windows-Client-Desktop-Required-WOW64-Package001020~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-WOW64-Package001020~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:16:58,12/28/23 17:21:53,Update Resident Value,0x28E46,4,0,0,0,
10587697534,,,,Microsoft-Windows-Client-Desktop-Required-WOW64-Package0011~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-WOW64-Package0011~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:49:02,12/25/23 16:16:58,12/28/23 17:21:53,Update Resident Value,0x28E47,0,0,0,0,
10587697568,,,,Microsoft-Windows-Client-Desktop-Required-WOW64-Package0012~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-WOW64-Package0012~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:49:02,12/25/23 16:16:58,12/28/23 17:21:53,Update Resident Value,0x28E47,4,0,0,0,
10587697602,,,,Microsoft-Windows-Client-Desktop-Required-WOW64-Package0013~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-WOW64-Package0013~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:16:59,12/28/23 17:21:53,Update Resident Value,0x28E48,0,0,0,0,
10587697636,,,,Microsoft-Windows-Client-Desktop-Required-WOW64-Package0014~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-WOW64-Package0014~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:49:02,12/25/23 16:16:59,12/28/23 17:21:53,Update Resident Value,0x28E48,4,0,0,0,
10587697683,,,,Microsoft-Windows-Client-Desktop-Required-WOW64-Package0015~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-WOW64-Package0015~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:16:59,12/28/23 17:21:53,Update Resident Value,0x28E49,0,0,0,0,
10587697717,,,,Microsoft-Windows-Client-Features-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:36,12/25/23 16:16:59,12/28/23 17:21:53,Update Resident Value,0x28E49,4,0,0,0,
10587697751,,,,HyperV-VID-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\HyperV-VID-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:52,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4A,0,0,0,0,
10587697785,,,,Microsoft-Windows-Client-Features-Package00~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package00~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:38,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4A,4,0,0,0,
10587697819,,,,7487ce221e28aee4c4e94715cd00cd6edbef37173ebe74437fec5f5caa7fffd0.cat,\Windows\WinSxS\Catalogs\7487ce221e28aee4c4e94715cd00cd6edbef37173ebe74437fec5f5caa7fffd0.cat,12/25/23 16:11:52,12/3/23 10:12:12,12/25/23 16:26:47,12/28/23 9:30:18,Update Resident Value,0x28E4A,6,0,0,0,
10587697853,,,,Microsoft-OneCore-VirtualizationBasedSecurity-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-OneCore-VirtualizationBasedSecurity-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:36,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4B,0,0,0,0,
10587697887,,,,HyperV-Hypervisor-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\HyperV-Hypervisor-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:28:44,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4B,4,0,0,0,
10587697921,,,,Microsoft-OneCore-IsolatedUserMode-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-OneCore-IsolatedUserMode-Package~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:28:36,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4C,0,0,0,0,
10587697955,,,,Microsoft-Windows-SecConfig-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-SecConfig-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4C,4,0,0,0,
10587697989,,,,Microsoft-Windows-Client-Features-Package01~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package01~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4D,0,0,0,0,
10587698023,,,,Microsoft-Windows-Client-Features-Removable-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Removable-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4D,4,0,0,0,
10587698057,,,,Microsoft-Windows-Shell-Wallpaper-Common-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-Shell-Wallpaper-Common-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4E,0,0,0,0,
10587698091,,,,Microsoft-Windows-Client-Features-Package02~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package02~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4E,4,0,0,0,
10587698125,,,,Microsoft-Windows-Client-Features-Package03~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package03~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 9:57:36,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4F,0,0,0,0,
10587698159,,,,Microsoft-Windows-Desktop-Shared-Removable-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-Desktop-Shared-Removable-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E4F,4,0,0,0,
10587698201,,,,LanguageFeatures-WordBreaking-Common-legacy-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\LanguageFeatures-WordBreaking-Common-legacy-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:52,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E50,0,0,0,0,
10587698235,,,,Microsoft-OneCore-Fonts-DesktopFonts-NonLeanSupplement-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-OneCore-Fonts-DesktopFonts-NonLeanSupplement-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:52,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E50,4,0,0,0,
10587698269,,,,Microsoft-OneCore-Fonts-DesktopFonts-Supplement-Hans-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-OneCore-Fonts-DesktopFonts-Supplement-Hans-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:52,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E51,0,0,0,0,
10587698303,,,,Microsoft-OneCore-Fonts-DesktopFonts-Supplement-Hant-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-OneCore-Fonts-DesktopFonts-Supplement-Hant-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:52,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E51,4,0,0,0,
10587698337,,,,Microsoft-OneCore-Fonts-DesktopFonts-Supplement-Jpan-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-OneCore-Fonts-DesktopFonts-Supplement-Jpan-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:52,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E52,0,0,0,0,
10587698371,,,,Microsoft-OneCore-Fonts-DesktopFonts-Supplement-Kore-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-OneCore-Fonts-DesktopFonts-Supplement-Kore-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:52,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E52,4,0,0,0,
10587698405,,,,Microsoft-Windows-BioEnrollment-UX-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-BioEnrollment-UX-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:52,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E53,0,0,0,0,
10587698439,,,,Microsoft-Windows-Printer-Drivers-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-Printer-Drivers-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E53,4,0,0,0,
10587698473,,,,Microsoft-Windows-RecoveryDrive-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-RecoveryDrive-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E54,0,0,0,0,
10587698507,,,,Microsoft-Windows-ScreenSavers-3D-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-ScreenSavers-3D-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E54,4,0,0,0,
10587698541,,,,Microsoft-Windows-ShellOptions-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-ShellOptions-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:17:00,12/28/23 17:21:53,Update Resident Value,0x28E55,0,0,0,0,
10587698575,,,,Microsoft-Windows-Client-Features-Package0310~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package0310~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:49:02,12/25/23 16:17:01,12/28/23 17:21:53,Update Resident Value,0x28E55,4,0,0,0,
10587698609,,,,Microsoft-Windows-Client-Features-Package0311~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package0311~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:49:02,12/25/23 16:17:01,12/28/23 17:21:53,Update Resident Value,0x28E56,0,0,0,0,
10587698643,,,,Microsoft-Windows-Client-Features-Package0312~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package0312~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:17:01,12/28/23 17:21:53,Update Resident Value,0x28E56,4,0,0,0,
10587698677,,,,Microsoft-Windows-Client-Features-Package0313~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package0313~31bf3856ad364e35~amd64~~10.0.19041.3803.mum,12/25/23 16:11:52,12/3/23 1:49:02,12/25/23 16:17:01,12/28/23 17:21:53,Update Resident Value,0x28E57,0,0,0,0,
10587698719,,,,8981cc870a61d1a657fa417fd7736f749d9e5f7e15675a8fb7da154ac3cc7bb2.cat,\Windows\WinSxS\Catalogs\8981cc870a61d1a657fa417fd7736f749d9e5f7e15675a8fb7da154ac3cc7bb2.cat,12/25/23 16:11:52,12/3/23 10:13:48,12/25/23 16:26:47,12/31/23 0:00:54,Update Resident Value,0x28E57,2,0,0,0,
10587698753,,,,Microsoft-Windows-RDC-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-RDC-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:17:01,12/28/23 17:21:53,Update Resident Value,0x28E57,6,0,0,0,
10587698787,,,,Microsoft-Windows-Client-Features-Package0314~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package0314~31bf3856ad364e35~amd64~~10.0.19041.3758.mum,12/25/23 16:11:52,12/3/23 5:19:54,12/25/23 16:17:02,12/28/23 17:21:53,Update Resident Value,0x28E58,0,0,0,0,
10587698821,,,,Microsoft-Windows-RDC-Opt-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,\Windows\servicing\Packages\Microsoft-Windows-RDC-Opt-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum,12/25/23 16:11:52,12/3/23 5:19:56,12/25/23 16:17:01,12/28/23 17:21:53,Update Resident Value,0x28E58,2,0,0,0,
