TimeStamp(UTC+8),USN,File/Directory Name,FullPath,EventInfo,SourceInfo,FileAttribute,Carving Flag,FileReferenceNumber,ParentFileReferenceNumber,case_id,label_category,label_detail
12/26/23 23:28:04,1717091024,WindowsUpdate.20231225.164824.113.74.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.74.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000600000000C04C,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.74.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717091744,WindowsUpdate.20231225.164824.113.75.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.75.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000600000000C04F,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.75.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717092496,WindowsUpdate.20231225.164824.113.76.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.76.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x001F00000000C069,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.76.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717093216,WindowsUpdate.20231225.164824.113.77.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.77.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C06A,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.77.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717094336,WindowsUpdate.20231225.164824.113.78.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.78.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000C06B,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.78.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717096160,WindowsUpdate.20231225.164824.113.80.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.80.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000C06C,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.80.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717097384,WindowsUpdate.20231225.164824.113.81.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.81.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C06E,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.81.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717100000,WindowsUpdate.20231225.164824.113.83.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.83.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C06F,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.83.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717101064,WindowsUpdate.20231225.164824.113.84.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.84.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000C071,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.84.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717102024,WindowsUpdate.20231225.164824.113.85.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.85.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C072,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.85.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717102744,WindowsUpdate.20231225.164824.113.86.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.86.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C073,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.86.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717103464,WindowsUpdate.20231225.164824.113.87.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.87.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000C076,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.87.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717104184,WindowsUpdate.20231225.164824.113.88.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.88.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C077,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.88.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717105328,WindowsUpdate.20231225.164824.113.89.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.164824.113.89.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C078,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.89.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717106048,WindowsUpdate.20231225.173759.428.1.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.173759.428.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C07B,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.173759.428.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
12/26/23 23:28:04,1717106768,WindowsUpdate.20231225.173759.428.2.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.173759.428.2.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C07C,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.173759.428.2.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:39:35))"""
12/26/23 23:28:04,1717107488,WindowsUpdate.20231225.175817.420.1.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.175817.420.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C07E,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.175817.420.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:39:35))"""
12/26/23 23:28:04,1717109024,WindowsUpdate.20231225.183040.874.1.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.183040.874.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C081,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.183040.874.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:39:35))"""
12/26/23 23:28:04,1717110992,WindowsUpdate.20231225.184944.109.1.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.184944.109.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C084,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.184944.109.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:39:35))"""
12/26/23 23:28:05,1717112832,WindowsUpdate.20231225.193041.301.1.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.193041.301.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C087,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.193041.301.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:05) != (Creation Event Time : 2023-12-26 22:39:35))"""
12/26/23 23:28:05,1717114720,WindowsUpdate.20231225.213041.312.1.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.213041.312.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C089,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.213041.312.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:05) != (Creation Event Time : 2023-12-26 22:59:51))"""
12/26/23 23:28:05,1717115440,WindowsUpdate.20231225.223041.336.1.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.223041.336.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C08E,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.223041.336.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:05) != (Creation Event Time : 2023-12-26 22:59:51))"""
12/26/23 23:28:05,1717116160,WindowsUpdate.20231225.231817.373.1.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.231817.373.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C091,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.231817.373.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:05) != (Creation Event Time : 2023-12-26 22:59:51))"""
12/26/23 23:28:05,1717116928,WindowsUpdate.20231225.235013.988.1.etl,\Windows\Temp\_5B1CF7F0-1B92-49FC-A113-2610F85C8CAE\WindowsUpdate.20231225.235013.988.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C092,0x000700000000C03D,10,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.235013.988.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:05) != (Creation Event Time : 2023-12-26 22:59:51))"""
12/31/23 1:21:10,1754633240,SetMACE_SI_MACE_Copy_Manipulation.dll,\Program Files\Windows Mail\SetMACE_SI_MACE_Copy_Manipulation.dll,Basic_Info_Changed / File_Closed,Normal,Archive,,0x001F0000000037E6,0x000100000000009C,11,Timestamp Manipulation,"[Malicious] The timestamp of SetMACE_SI_MACE_Copy_Manipulation.dll"" may have been manipulated after executing SetMace. (Using another normal file's timestamp) => ((CreationTime : 2023-12-25 16:22:59) != (Creation Event Time : 2023-12-31 01:15:50)), (CreationTime(2023-12-25 16:22:59) is same as wabimp.dll)"""
12/31/23 1:21:10,1754633616,SETMACE_X64.EXE-97F7141F.pf,\Windows\Prefetch\SETMACE_X64.EXE-97F7141F.pf,File_Created / Data_Added / File_Closed,Normal,Archive / Not_Content_Indexed,,0x001800000000A851,0x0002000000019619,11,Execution of Suspicious Programs,SetMace (Timestamp Manipulation) has been executed.
12/31/23 23:52:21,1754197344,WindowsUpdate.20231225.164824.113.77.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.77.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000C9F7,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.77.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754198160,WindowsUpdate.20231225.164824.113.78.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.78.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000C9F8,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.78.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754198880,WindowsUpdate.20231225.164824.113.79.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.79.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C9F9,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.79.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754199600,WindowsUpdate.20231225.164824.113.80.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.80.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C9FA,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.80.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754200320,WindowsUpdate.20231225.164824.113.81.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.81.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C9FB,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.81.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754201040,WindowsUpdate.20231225.164824.113.82.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.82.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000C9FD,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.82.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754201760,WindowsUpdate.20231225.164824.113.83.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.83.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA04,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.83.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754202544,WindowsUpdate.20231225.164824.113.84.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.84.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA05,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.84.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754203264,WindowsUpdate.20231225.164824.113.85.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.85.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CA06,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.85.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754203984,WindowsUpdate.20231225.164824.113.86.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.86.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA08,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.86.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754204704,WindowsUpdate.20231225.164824.113.87.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.87.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA09,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.87.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754205424,WindowsUpdate.20231225.164824.113.88.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.88.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA0B,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.88.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754206208,WindowsUpdate.20231225.164824.113.89.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.164824.113.89.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CA0C,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.89.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754206928,WindowsUpdate.20231225.173759.428.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.173759.428.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CA0D,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.173759.428.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754207648,WindowsUpdate.20231225.173759.428.2.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.173759.428.2.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA0F,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.173759.428.2.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754208368,WindowsUpdate.20231225.175817.420.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.175817.420.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA10,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.175817.420.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754209088,WindowsUpdate.20231225.181843.333.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.181843.333.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CA11,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.181843.333.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754209808,WindowsUpdate.20231225.183040.874.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.183040.874.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA12,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.183040.874.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754210592,WindowsUpdate.20231225.184944.109.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.184944.109.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CA13,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.184944.109.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754211312,WindowsUpdate.20231225.191048.081.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.191048.081.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA14,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.191048.081.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754212032,WindowsUpdate.20231225.193041.301.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.193041.301.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CA17,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.193041.301.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754212752,WindowsUpdate.20231225.203041.323.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.203041.323.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA19,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.203041.323.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754213472,WindowsUpdate.20231225.213041.312.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.213041.312.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CA1E,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.213041.312.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754214192,WindowsUpdate.20231225.223041.336.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.223041.336.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA21,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.223041.336.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
